route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"2-LIL-B-mjp-1","UJ_2","7301.UJ.2-LIL-B-mjp-1.35.H","2-LIL-B-mjp-1.35.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","7302.UJ.2-LIL-B-mjp-1.70.R","2-LIL-B-mjp-1.70.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","7303.UJ.2-LIL-B-mjp-1.35.H","2-LIL-B-mjp-1.35.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","7304.UJ.2-LIL-B-mjp-1.35.H","2-LIL-B-mjp-1.35.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","7305.UJ.2-LIL-B-mjp-1.35.H","2-LIL-B-mjp-1.35.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","731.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","732.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","733.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","734.T6.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","736.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","737.UJ.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","738.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","739.T6.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","741.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","742.UJ.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","743.UJ.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","744.T6.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","746.T6.2-LIL-B-mjp-1.56.R","2-LIL-B-mjp-1.56.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","748.T6.2-LIL-B-mjp-1.7.H","2-LIL-B-mjp-1.7.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","750.T6.2-LIL-B-mjp-1.63.R","2-LIL-B-mjp-1.63.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","752.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","754.T6.2-LIL-B-mjp-1.63.R","2-LIL-B-mjp-1.63.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","756.T6.2-LIL-B-mjp-1.7.H","2-LIL-B-mjp-1.7.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","758.T6.2-LIL-B-mjp-1.65.R","2-LIL-B-mjp-1.65.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","760.T6.2-LIL-B-mjp-1.13.H","2-LIL-B-mjp-1.13.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","762.T6.2-LIL-B-mjp-1.65.R","2-LIL-B-mjp-1.65.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","764.T6.2-LIL-B-mjp-1.7.H","2-LIL-B-mjp-1.7.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","766.T6.2-LIL-B-mjp-1.66.R","2-LIL-B-mjp-1.66.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","768.T6.2-LIL-B-mjp-1.15.H","2-LIL-B-mjp-1.15.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","770.T6.2-LIL-B-mjp-1.56.R","2-LIL-B-mjp-1.56.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","772.T6.2-LIL-B-mjp-1.15.H","2-LIL-B-mjp-1.15.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","774.T6.2-LIL-B-mjp-1.56.R","2-LIL-B-mjp-1.56.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","776.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","778.T6.2-LIL-B-mjp-1.56.R","2-LIL-B-mjp-1.56.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","780.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","782.T6.2-LIL-B-mjp-1.66.R","2-LIL-B-mjp-1.66.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","784.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","786.T6.2-LIL-B-mjp-1.66.R","2-LIL-B-mjp-1.66.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","788.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","790.T6.2-LIL-B-mjp-1.18.H","2-LIL-B-mjp-1.18.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","792.T6.2-LIL-B-mjp-1.63.R","2-LIL-B-mjp-1.63.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","794.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","796.T6.2-LIL-B-mjp-1.7.H","2-LIL-B-mjp-1.7.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","798.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","800.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","802.T6.2-LIL-B-mjp-1.7.H","2-LIL-B-mjp-1.7.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","804.T6.2-LIL-B-mjp-1.7.H","2-LIL-B-mjp-1.7.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","806.T6.2-LIL-B-mjp-1.7.H","2-LIL-B-mjp-1.7.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","808.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","810.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","812.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","814.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","816.T6.2-LIL-B-mjp-1.18.H","2-LIL-B-mjp-1.18.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","818.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","820.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","822.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","824.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","826.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","828.T6.2-LIL-B-mjp-1.11.H","2-LIL-B-mjp-1.11.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","830.T6.2-LIL-B-mjp-1.57.R","2-LIL-B-mjp-1.57.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","832.T6.2-LIL-B-mjp-1.59.R","2-LIL-B-mjp-1.59.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","834.T6.2-LIL-B-mjp-1.57.R","2-LIL-B-mjp-1.57.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","836.T6.2-LIL-B-mjp-1.61.R","2-LIL-B-mjp-1.61.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","838.T6.2-LIL-B-mjp-1.62.R","2-LIL-B-mjp-1.62.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","840.T6.2-LIL-B-mjp-1.61.R","2-LIL-B-mjp-1.61.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","842.T6.2-LIL-B-mjp-1.21.H","2-LIL-B-mjp-1.21.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","844.T6.2-LIL-B-mjp-1.69.R","2-LIL-B-mjp-1.69.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","846.T6.2-LIL-B-mjp-1.21.H","2-LIL-B-mjp-1.21.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","848.T6.2-LIL-B-mjp-1.21.H","2-LIL-B-mjp-1.21.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","850.T6.2-LIL-B-mjp-1.21.H","2-LIL-B-mjp-1.21.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1033.T5.2-LIL-C-mjp-1.35.R","2-LIL-C-mjp-1.35.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1035.T5.2-LIL-C-mjp-1.24.H","2-LIL-C-mjp-1.24.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1037.T5.2-LIL-C-mjp-1.37.R","2-LIL-C-mjp-1.37.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1039.T5.2-LIL-C-mjp-1.30.H","2-LIL-C-mjp-1.30.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1041.T5.2-LIL-C-mjp-1.37.R","2-LIL-C-mjp-1.37.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1043.T5.2-LIL-C-mjp-1.31.H","2-LIL-C-mjp-1.31.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1045.T5.2-LIL-C-mjp-1.40.R","2-LIL-C-mjp-1.40.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1047.T5.2-LIL-C-mjp-1.31.H","2-LIL-C-mjp-1.31.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1049.T5.2-LIL-C-mjp-1.40.R","2-LIL-C-mjp-1.40.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1051.T5.2-LIL-C-mjp-1.31.H","2-LIL-C-mjp-1.31.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1053.T5.2-LIL-C-mjp-1.40.R","2-LIL-C-mjp-1.40.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1055.T5.2-LIL-C-mjp-1.31.H","2-LIL-C-mjp-1.31.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1057.T5.2-LIL-C-mjp-1.40.R","2-LIL-C-mjp-1.40.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1059.T5.2-LIL-C-mjp-1.31.H","2-LIL-C-mjp-1.31.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1061.T5.2-LIL-C-mjp-1.49.R","2-LIL-C-mjp-1.49.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1063.T5.2-LIL-C-mjp-1.31.H","2-LIL-C-mjp-1.31.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1065.T5.2-LIL-C-mjp-1.36.R","2-LIL-C-mjp-1.36.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1069.T5.2-LIL-C-mjp-1.19.H","2-LIL-C-mjp-1.19.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1071.T5.2-LIL-C-mjp-1.36.R","2-LIL-C-mjp-1.36.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1075.T5.2-LIL-C-mjp-1.19.H","2-LIL-C-mjp-1.19.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1077.T5.2-LIL-C-mjp-1.38.R","2-LIL-C-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1081.T5.2-LIL-C-mjp-1.19.H","2-LIL-C-mjp-1.19.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1083.T5.2-LIL-C-mjp-1.39.R","2-LIL-C-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1087.T5.2-LIL-C-mjp-1.20.H","2-LIL-C-mjp-1.20.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1089.T5.2-LIL-C-mjp-1.38.R","2-LIL-C-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1092.T5.2-LIL-C-mjp-1.21.H","2-LIL-C-mjp-1.21.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1094.T5.2-LIL-C-mjp-1.41.R","2-LIL-C-mjp-1.41.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1097.T5.2-LIL-C-mjp-1.21.H","2-LIL-C-mjp-1.21.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1099.T5.2-LIL-C-mjp-1.42.R","2-LIL-C-mjp-1.42.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1103.T5.2-LIL-C-mjp-1.21.H","2-LIL-C-mjp-1.21.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1105.T5.2-LIL-C-mjp-1.41.R","2-LIL-C-mjp-1.41.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1107.T5.2-LIL-C-mjp-1.21.H","2-LIL-C-mjp-1.21.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1111.T5.2-LIL-C-mjp-1.41.R","2-LIL-C-mjp-1.41.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1115.T5.2-LIL-C-mjp-1.23.H","2-LIL-C-mjp-1.23.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1117.T5.2-LIL-C-mjp-1.44.R","2-LIL-C-mjp-1.44.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1119.T5.2-LIL-C-mjp-1.21.H","2-LIL-C-mjp-1.21.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1123.T5.2-LIL-C-mjp-1.45.R","2-LIL-C-mjp-1.45.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1125.T5.2-LIL-C-mjp-1.21.H","2-LIL-C-mjp-1.21.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1129.T5.2-LIL-C-mjp-1.46.R","2-LIL-C-mjp-1.46.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1131.T5.2-LIL-C-mjp-1.21.H","2-LIL-C-mjp-1.21.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1135.T5.2-LIL-C-mjp-1.48.R","2-LIL-C-mjp-1.48.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5+ar","1137.T5.2-LIL-C-mjp-1.25.H","2-LIL-C-mjp-1.25.H","Lilydale","0"
"2-LIL-C-mjp-1","T5+td","1139.T5.2-LIL-C-mjp-1.25.H","2-LIL-C-mjp-1.25.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1143.T5.2-LIL-C-mjp-1.47.R","2-LIL-C-mjp-1.47.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5+ar","1145.T5.2-LIL-C-mjp-1.26.H","2-LIL-C-mjp-1.26.H","Lilydale","0"
"2-LIL-C-mjp-1","T5+td","1147.T5.2-LIL-C-mjp-1.26.H","2-LIL-C-mjp-1.26.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1151.T5.2-LIL-C-mjp-1.39.R","2-LIL-C-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1153.T5.2-LIL-C-mjp-1.27.H","2-LIL-C-mjp-1.27.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1157.T5.2-LIL-C-mjp-1.39.R","2-LIL-C-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1159.T5.2-LIL-C-mjp-1.28.H","2-LIL-C-mjp-1.28.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1163.T5.2-LIL-C-mjp-1.50.R","2-LIL-C-mjp-1.50.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1165.T5.2-LIL-C-mjp-1.29.H","2-LIL-C-mjp-1.29.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1169.T5.2-LIL-C-mjp-1.39.R","2-LIL-C-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1171.T5.2-LIL-C-mjp-1.28.H","2-LIL-C-mjp-1.28.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1175.T5.2-LIL-C-mjp-1.39.R","2-LIL-C-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1177.T5.2-LIL-C-mjp-1.28.H","2-LIL-C-mjp-1.28.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1181.T5.2-LIL-C-mjp-1.39.R","2-LIL-C-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1183.T5.2-LIL-C-mjp-1.28.H","2-LIL-C-mjp-1.28.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1187.T5.2-LIL-C-mjp-1.46.R","2-LIL-C-mjp-1.46.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1189.T5.2-LIL-C-mjp-1.23.H","2-LIL-C-mjp-1.23.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1193.T5.2-LIL-C-mjp-1.46.R","2-LIL-C-mjp-1.46.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5+ar","1195.T5.2-LIL-C-mjp-1.28.H","2-LIL-C-mjp-1.28.H","Lilydale","0"
"2-LIL-C-mjp-1","T5+td","1197.T5.2-LIL-C-mjp-1.28.H","2-LIL-C-mjp-1.28.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1201.T5.2-LIL-C-mjp-1.46.R","2-LIL-C-mjp-1.46.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1203.T5.2-LIL-C-mjp-1.20.H","2-LIL-C-mjp-1.20.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1207.T5.2-LIL-C-mjp-1.46.R","2-LIL-C-mjp-1.46.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1209.T5.2-LIL-C-mjp-1.21.H","2-LIL-C-mjp-1.21.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1213.T5.2-LIL-C-mjp-1.19.H","2-LIL-C-mjp-1.19.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1217.T5.2-LIL-C-mjp-1.19.H","2-LIL-C-mjp-1.19.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1221.T5.2-LIL-C-mjp-1.19.H","2-LIL-C-mjp-1.19.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1225.T5.2-LIL-C-mjp-1.19.H","2-LIL-C-mjp-1.19.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1229.T5.2-LIL-C-mjp-1.19.H","2-LIL-C-mjp-1.19.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1253.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1255.T5.2-LIL-C-mjp-1.22.H","2-LIL-C-mjp-1.22.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1257.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1259.T5.2-LIL-C-mjp-1.22.H","2-LIL-C-mjp-1.22.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1261.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1263.T5.2-LIL-C-mjp-1.22.H","2-LIL-C-mjp-1.22.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1265.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1267.T5.2-LIL-C-mjp-1.22.H","2-LIL-C-mjp-1.22.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","1269.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1271.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1273.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1275.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1277.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1279.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1281.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1283.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1285.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1287.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1289.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1291.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1293.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1295.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1297.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1299.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","1301.T5.2-LIL-C-mjp-1.43.R","2-LIL-C-mjp-1.43.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","493.T5.2-LIL-C-mjp-1.52.R","2-LIL-C-mjp-1.52.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","495.T5.2-LIL-C-mjp-1.1.H","2-LIL-C-mjp-1.1.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","498.T5.2-LIL-C-mjp-1.53.R","2-LIL-C-mjp-1.53.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","500.T5.2-LIL-C-mjp-1.2.H","2-LIL-C-mjp-1.2.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","503.T5.2-LIL-C-mjp-1.52.R","2-LIL-C-mjp-1.52.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","505.T5.2-LIL-C-mjp-1.3.H","2-LIL-C-mjp-1.3.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","508.T5.2-LIL-C-mjp-1.52.R","2-LIL-C-mjp-1.52.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","510.T5.2-LIL-C-mjp-1.4.H","2-LIL-C-mjp-1.4.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","513.T5.2-LIL-C-mjp-1.55.R","2-LIL-C-mjp-1.55.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","515.T5.2-LIL-C-mjp-1.5.H","2-LIL-C-mjp-1.5.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","518.T5.2-LIL-C-mjp-1.57.R","2-LIL-C-mjp-1.57.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","520.T5.2-LIL-C-mjp-1.3.H","2-LIL-C-mjp-1.3.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","522.T5.2-LIL-C-mjp-1.57.R","2-LIL-C-mjp-1.57.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","526.T5.2-LIL-C-mjp-1.9.H","2-LIL-C-mjp-1.9.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","528.T5.2-LIL-C-mjp-1.61.R","2-LIL-C-mjp-1.61.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","532.T5.2-LIL-C-mjp-1.11.H","2-LIL-C-mjp-1.11.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","536.T5.2-LIL-C-mjp-1.61.R","2-LIL-C-mjp-1.61.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","538.T5.2-LIL-C-mjp-1.13.H","2-LIL-C-mjp-1.13.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","542.T5.2-LIL-C-mjp-1.61.R","2-LIL-C-mjp-1.61.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","546.T5.2-LIL-C-mjp-1.61.R","2-LIL-C-mjp-1.61.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","548.T5.2-LIL-C-mjp-1.11.H","2-LIL-C-mjp-1.11.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","552.T5.2-LIL-C-mjp-1.64.R","2-LIL-C-mjp-1.64.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","554.T5.2-LIL-C-mjp-1.14.H","2-LIL-C-mjp-1.14.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","558.T5.2-LIL-C-mjp-1.61.R","2-LIL-C-mjp-1.61.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","560.T5.2-LIL-C-mjp-1.16.H","2-LIL-C-mjp-1.16.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","562.T5.2-LIL-C-mjp-1.64.R","2-LIL-C-mjp-1.64.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","566.T5.2-LIL-C-mjp-1.17.H","2-LIL-C-mjp-1.17.H","Lilydale","0"
"2-LIL-C-mjp-1","T5","568.T5.2-LIL-C-mjp-1.65.R","2-LIL-C-mjp-1.65.R","City (Flinders Street)","1"
"2-LIL-C-mjp-1","T5","572.T5.2-LIL-C-mjp-1.17.H","2-LIL-C-mjp-1.17.H","Lilydale","0"
"2-LIL-C-mjp-1","T5+ar","574.T5.2-LIL-C-mjp-1.57.R","2-LIL-C-mjp-1.57.R","City (Flinders Street)","1"
